State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Nagpur,2014,1,,7.4,500,2014-01-01
Maharashtra,Karad,2014,1,,3,1250,2014-01-01
Maharashtra,Jalgaon,2014,1,,0.7,550,2014-01-01
Maharashtra,Pandharpur,2014,1,,4,1301,2014-01-02
Maharashtra,Jalgaon,2014,1,,0.7,600,2014-01-02
Maharashtra,Nagpur,2014,1,,10.9,500,2014-01-02
Maharashtra,Nagpur,2014,1,,12.4,500,2014-01-03
Maharashtra,Solapur,2014,1,,6,1000,2014-01-03
Maharashtra,Nagpur,2014,1,,7.1,500,2014-01-04
Maharashtra,Solapur,2014,1,,5.1,1000,2014-01-04
Maharashtra,Pandharpur,2014,1,,5,1240,2014-01-04
Maharashtra,Anajngaon,2014,1,,15,800,2014-01-06
Maharashtra,Pandharpur,2014,1,,8,1260,2014-01-06
Maharashtra,Jalgaon,2014,1,,0.6,700,2014-01-06
Maharashtra,Nagpur,2014,1,,9.1,500,2014-01-06
Maharashtra,Jalgaon,2014,1,,0.4,800,2014-01-07
Maharashtra,Nagpur,2014,1,,12.5,500,2014-01-07
Maharashtra,Pandharpur,2014,1,,10,1225,2014-01-07
Maharashtra,Nagpur,2014,1,,5.9,500,2014-01-08
Maharashtra,Karad,2014,1,,2.1,1150,2014-01-08
Maharashtra,Solapur,2014,1,,10.7,1000,2014-01-08
Maharashtra,Nagpur,2014,1,,9.6,500,2014-01-09
Maharashtra,Pandharpur,2014,1,,5,1286,2014-01-09
Maharashtra,Solapur,2014,1,,14.5,800,2014-01-10
Maharashtra,Jalgaon,2014,1,,0.8,600,2014-01-11
Maharashtra,Pandharpur,2014,1,,5,1260,2014-01-11
Maharashtra,Solapur,2014,1,,3.6,1000,2014-01-11
Maharashtra,Karad,2014,1,,5.1,1600,2014-01-11
Maharashtra,Baramati,2014,1,,13.5,1201,2014-01-12
Maharashtra,Anajngaon,2014,1,,16.5,950,2014-01-13
Maharashtra,Jalgaon,2014,1,,0.7,550,2014-01-13
Maharashtra,Pandharpur,2014,1,,6,1340,2014-01-13
Maharashtra,Nagpur,2014,1,,10.5,500,2014-01-13
Maharashtra,Jalgaon,2014,1,,0.5,700,2014-01-15
Maharashtra,Nagpur,2014,1,,8.7,500,2014-01-15
Maharashtra,Ulhasnagar,2014,1,,"2,400.00",3200,2014-01-15
Maharashtra,Pandharpur,2014,1,,8,1425,2014-01-15
Maharashtra,Karad,2014,1,,3,1600,2014-01-15
Maharashtra,Solapur,2014,1,,3.2,700,2014-01-15
Maharashtra,Jalgaon,2014,1,,0.5,650,2014-01-16
Maharashtra,Pandharpur,2014,1,,5,1300,2014-01-16
Maharashtra,Nagpur,2014,1,,5.2,500,2014-01-16
Maharashtra,Jalgaon,2014,1,,0.8,700,2014-01-17
Maharashtra,Nagpur,2014,1,,8.2,500,2014-01-17
Maharashtra,Jalgaon,2014,1,,1,600,2014-01-18
Maharashtra,Pandharpur,2014,1,,5,1271,2014-01-18
Maharashtra,Kalyan,2014,1,,0.3,925,2014-01-18
Maharashtra,Nagpur,2014,1,,4.8,500,2014-01-18
Maharashtra,Anajngaon,2014,1,,18,900,2014-01-20
Maharashtra,Nagpur,2014,1,,8,500,2014-01-20
Maharashtra,Karad,2014,1,,2.1,1200,2014-01-20
Maharashtra,Solapur,2014,1,,0.8,900,2014-01-20
Maharashtra,Pandharpur,2014,1,,50,1251,2014-01-20
Maharashtra,Pandharpur,2014,1,,6,1251,2014-01-21
Maharashtra,Karad,2014,1,,3,1200,2014-01-21
Maharashtra,Nagpur,2014,1,,13.1,500,2014-01-21
Maharashtra,Jalgaon,2014,1,,1.2,600,2014-01-21
Maharashtra,Nagpur,2014,1,,13,500,2014-01-22
Maharashtra,Karad,2014,1,,2.1,1300,2014-01-22
Maharashtra,Jalgaon,2014,1,,0.7,600,2014-01-22
Maharashtra,Pandharpur,2014,1,,11,1226,2014-01-22
Maharashtra,Jalgaon,2014,1,,0.5,600,2014-01-23
Maharashtra,Nagpur,2014,1,,8.7,500,2014-01-23
Maharashtra,Karad,2014,1,,5.1,1200,2014-01-23
Maharashtra,Pandharpur,2014,1,,5,1201,2014-01-23
Maharashtra,Pandharpur,2014,1,,12,1030,2014-01-24
Maharashtra,Nagpur,2014,1,,11.2,500,2014-01-25
Maharashtra,Pandharpur,2014,1,,5,1100,2014-01-25
Maharashtra,Jalgaon,2014,1,,1.2,650,2014-01-25
Maharashtra,Solapur,2014,1,,1.7,900,2014-01-25
Maharashtra,Karad,2014,1,,4.2,1200,2014-01-25
Maharashtra,Anajngaon,2014,1,,21,900,2014-01-27
Maharashtra,Nagpur,2014,1,,7.9,500,2014-01-27
Maharashtra,Karad,2014,1,,3,1150,2014-01-27
Maharashtra,Pandharpur,2014,1,,4,1200,2014-01-27
Maharashtra,Jalgaon,2014,1,,0.7,600,2014-01-28
Maharashtra,Nagpur,2014,1,,13,500,2014-01-28
Maharashtra,Karad,2014,1,,2.1,1200,2014-01-28
Maharashtra,Pandharpur,2014,1,,4,1321,2014-01-28
Maharashtra,Nagpur,2014,1,,5.8,500,2014-01-29
Maharashtra,Karad,2014,1,,3,1200,2014-01-29
Maharashtra,Nagpur,2014,1,,3.7,500,2014-01-30
Maharashtra,Pandharpur,2014,1,,8,1280,2014-01-30
Maharashtra,Nagpur,2014,1,,9,500,2014-01-31
Maharashtra,Nagpur,2014,2,,5.5,500,2014-02-01
Maharashtra,Akluj,2014,2,,32.4,1200,2014-02-01
Maharashtra,Pandharpur,2014,2,,10,1300,2014-02-01
Maharashtra,Baramati,2014,2,,6,1200,2014-02-02
Maharashtra,Anajngaon,2014,2,,15,900,2014-02-03
Maharashtra,Nagpur,2014,2,,4.8,500,2014-02-03
Maharashtra,Jalgaon,2014,2,,0.7,700,2014-02-03
Maharashtra,Pandharpur,2014,2,,10,1370,2014-02-03
Maharashtra,Solapur,2014,2,,3,1000,2014-02-03
Maharashtra,Solapur,2014,2,,3.3,1000,2014-02-04
Maharashtra,Nagpur,2014,2,,8.5,500,2014-02-04
Maharashtra,Pandharpur,2014,2,,25,1460,2014-02-04
Maharashtra,Jalgaon,2014,2,,0.5,600,2014-02-04
Maharashtra,Pandharpur,2014,2,,10,1441,2014-02-05
Maharashtra,Nagpur,2014,2,,6.2,500,2014-02-05
Maharashtra,Akluj,2014,2,,40.5,1250,2014-02-05
Maharashtra,Pandharpur,2014,2,,10,1300,2014-02-06
Maharashtra,Nagpur,2014,2,,5.8,500,2014-02-06
Maharashtra,Karad,2014,2,,3,1250,2014-02-06
Maharashtra,Jalgaon,2014,2,,1,750,2014-02-06
Maharashtra,Nagpur,2014,2,,2.6,500,2014-02-07
Maharashtra,Pandharpur,2014,2,,30,1300,2014-02-07
Maharashtra,Pandharpur,2014,2,,3,1300,2014-02-08
Maharashtra,Jalgaon,2014,2,,0.7,700,2014-02-08
Maharashtra,Nagpur,2014,2,,8.2,500,2014-02-08
Maharashtra,Anajngaon,2014,2,,12,875,2014-02-10
Maharashtra,Jalgaon,2014,2,,1,600,2014-02-10
Maharashtra,Nagpur,2014,2,,3.2,500,2014-02-10
Maharashtra,Pandharpur,2014,2,,4.5,1210,2014-02-10
Maharashtra,Karad,2014,2,,2.1,1100,2014-02-10
Maharashtra,Solapur,2014,2,,3,700,2014-02-10
Maharashtra,Nagpur,2014,2,,11.4,500,2014-02-11
Maharashtra,Pandharpur,2014,2,,4.5,1460,2014-02-11
Maharashtra,Jalgaon,2014,2,,0.8,700,2014-02-11
Maharashtra,Karad,2014,2,,3,1200,2014-02-11
Maharashtra,Jalgaon,2014,2,,0.5,700,2014-02-12
Maharashtra,Nagpur,2014,2,,1.6,500,2014-02-12
Maharashtra,Solapur,2014,2,,4.3,1000,2014-02-12
Maharashtra,Pandharpur,2014,2,,10,1390,2014-02-12
Maharashtra,Pandharpur,2014,2,,15,1414,2014-02-13
Maharashtra,Nagpur,2014,2,,34.6,500,2014-02-13
Maharashtra,Nagpur,2014,2,,34.6,500,2014-02-14
Maharashtra,Pandharpur,2014,2,,30,1370,2014-02-14
Maharashtra,Solapur,2014,2,,17,1000,2014-02-15
Maharashtra,Nagpur,2014,2,,5.6,500,2014-02-15
Maharashtra,Anajngaon,2014,2,,10.5,800,2014-02-17
Maharashtra,Nagpur,2014,2,,5.6,500,2014-02-17
Maharashtra,Pandharpur,2014,2,,5,1351,2014-02-17
Maharashtra,Nagpur,2014,2,,9.3,500,2014-02-18
Maharashtra,Pandharpur,2014,2,,6,1386,2014-02-18
Maharashtra,Karad,2014,2,,3,1200,2014-02-18
Maharashtra,Solapur,2014,2,,8,800,2014-02-18
Maharashtra,Nagpur,2014,2,,6.1,500,2014-02-19
Maharashtra,Karad,2014,2,,5.1,1250,2014-02-20
Maharashtra,Solapur,2014,2,,18,1300,2014-02-20
Maharashtra,Pandharpur,2014,2,,10,1470,2014-02-20
Maharashtra,Nagpur,2014,2,,5.8,500,2014-02-21
Maharashtra,Pandharpur,2014,2,,20,1370,2014-02-21
Maharashtra,Jalgaon,2014,2,,1.3,800,2014-02-21
Maharashtra,Solapur,2014,2,,9.3,1000,2014-02-21
Maharashtra,Nagpur,2014,2,,7.7,500,2014-02-22
Maharashtra,Solapur,2014,2,,3.9,1000,2014-02-22
Maharashtra,Anajngaon,2014,2,,12,800,2014-02-24
Maharashtra,Nagpur,2014,2,,8.1,500,2014-02-24
Maharashtra,Karad,2014,2,,0.9,1450,2014-02-25
Maharashtra,Solapur,2014,2,,5.5,1250,2014-02-25
Maharashtra,Nagpur,2014,2,,11,500,2014-02-25
Maharashtra,Jalgaon,2014,2,,0.5,300,2014-02-26
Maharashtra,Solapur,2014,2,,4,1000,2014-02-26
Maharashtra,Nagpur,2014,2,,20.6,500,2014-02-26
Maharashtra,Jalgaon,2014,2,,0.7,700,2014-02-28
Maharashtra,Solapur,2014,2,,4.1,1200,2014-02-28
Maharashtra,Akluj,2014,3,,22.4,1200,2014-03-01
Maharashtra,Nagpur,2014,3,,6.5,500,2014-03-01
Maharashtra,Solapur,2014,3,,2.8,1200,2014-03-01
Maharashtra,Anajngaon,2014,3,,12,1000,2014-03-03
Maharashtra,Solapur,2014,3,,6.1,1000,2014-03-03
Maharashtra,Nagpur,2014,3,,4.6,500,2014-03-03
Maharashtra,Jalgaon,2014,3,,1.7,900,2014-03-04
Maharashtra,Nagpur,2014,3,,3.6,500,2014-03-05
Maharashtra,Solapur,2014,3,,3.2,1200,2014-03-05
Maharashtra,Akluj,2014,3,,40.7,1200,2014-03-05
Maharashtra,Nagpur,2014,3,,5.3,500,2014-03-06
Maharashtra,Solapur,2014,3,,5.8,1300,2014-03-06
Maharashtra,Jalgaon,2014,3,,1.5,900,2014-03-07
Maharashtra,Nagpur,2014,3,,7.3,500,2014-03-07
Maharashtra,Nagpur,2014,3,,6,500,2014-03-08
Maharashtra,Solapur,2014,3,,3,1200,2014-03-08
Maharashtra,Akluj,2014,3,,35,1200,2014-03-08
Maharashtra,Anajngaon,2014,3,,9,1000,2014-03-10
Maharashtra,Nagpur,2014,3,,5.5,500,2014-03-10
Maharashtra,Karad,2014,3,,2.1,1250,2014-03-10
Maharashtra,Nagpur,2014,3,,7.9,500,2014-03-11
Maharashtra,Solapur,2014,3,,5.9,1200,2014-03-11
Maharashtra,Karad,2014,3,,3,1250,2014-03-12
Maharashtra,Akluj,2014,3,,38,1100,2014-03-12
Maharashtra,Solapur,2014,3,,1.1,900,2014-03-12
Maharashtra,Nagpur,2014,3,,5.2,500,2014-03-12
Maharashtra,Nagpur,2014,3,,6.2,500,2014-03-14
Maharashtra,Jalgaon,2014,3,,2.6,700,2014-03-15
Maharashtra,Akluj,2014,3,,40.5,850,2014-03-15
Maharashtra,Nagpur,2014,3,,11.2,500,2014-03-15
Maharashtra,Karad,2014,3,,4.5,1450,2014-03-15
Maharashtra,Solapur,2014,3,,3,1200,2014-03-15
Maharashtra,Anajngaon,2014,3,,6,1000,2014-03-17
Maharashtra,Jalgaon,2014,3,,1.3,600,2014-03-18
Maharashtra,Solapur,2014,3,,3.5,1200,2014-03-19
Maharashtra,Karad,2014,3,,3,1450,2014-03-19
Maharashtra,Akluj,2014,3,,27,1000,2014-03-19
Maharashtra,Jalgaon,2014,3,,1,550,2014-03-19
Maharashtra,Nagpur,2014,3,,5.6,500,2014-03-19
Maharashtra,Nagpur,2014,3,,9.3,500,2014-03-20
Maharashtra,Nagpur,2014,3,,11.3,500,2014-03-21
Maharashtra,Karad,2014,3,,3,1200,2014-03-22
Maharashtra,Solapur,2014,3,,5.5,1200,2014-03-22
Maharashtra,Akluj,2014,3,,35.8,1000,2014-03-22
Maharashtra,Anajngaon,2014,3,,6,1000,2014-03-24
Maharashtra,Solapur,2014,3,,4.9,1200,2014-03-24
Maharashtra,Nagpur,2014,3,,5.8,500,2014-03-24
Maharashtra,Karad,2014,3,,2.1,1200,2014-03-24
Maharashtra,Nagpur,2014,3,,8.3,500,2014-03-25
Maharashtra,Jalgaon,2014,3,,0.5,500,2014-03-26
Maharashtra,Nagpur,2014,3,,11.1,500,2014-03-26
Maharashtra,Solapur,2014,3,,3,1200,2014-03-26
Maharashtra,Akluj,2014,3,,36,900,2014-03-26
Maharashtra,Jalgaon,2014,3,,0.7,750,2014-03-27
Maharashtra,Nagpur,2014,3,,5.5,500,2014-03-27
Maharashtra,Nagpur,2014,3,,7.1,500,2014-03-28
Maharashtra,Nagpur,2014,3,,12.7,500,2014-03-29
Maharashtra,Jalgaon,2014,3,,1.8,600,2014-03-29
Maharashtra,Solapur,2014,3,,7,1000,2014-03-29
Maharashtra,Jalgaon,2014,3,,1.4,750,2014-03-31
Maharashtra,Nagpur,2014,4,,11.7,500,2014-04-01
Maharashtra,Solapur,2014,4,,13,1000,2014-04-01
Maharashtra,Jalgaon,2014,4,,1.2,700,2014-04-02
Maharashtra,Pandharpur,2014,4,,7,1100,2014-04-02
Maharashtra,Solapur,2014,4,,4.5,800,2014-04-02
Maharashtra,Nagpur,2014,4,,2.2,500,2014-04-02
Maharashtra,Nagpur,2014,4,,5.3,500,2014-04-03
Maharashtra,Pandharpur,2014,4,,4,1000,2014-04-03
Maharashtra,Jalgaon,2014,4,,0.5,700,2014-04-04
Maharashtra,Solapur,2014,4,,2.5,800,2014-04-04
Maharashtra,Nagpur,2014,4,,8.2,500,2014-04-04
Maharashtra,Pandharpur,2014,4,,30,1100,2014-04-05
Maharashtra,Solapur,2014,4,,5.2,1000,2014-04-05
Maharashtra,Jalgaon,2014,4,,1,600,2014-04-05
Maharashtra,Karad,2014,4,,4.5,1500,2014-04-05
Maharashtra,Nagpur,2014,4,,10.3,500,2014-04-05
Maharashtra,Anajngaon,2014,4,,7.5,1100,2014-04-07
Maharashtra,Nagpur,2014,4,,4.3,500,2014-04-07
Maharashtra,Karad,2014,4,,3,1350,2014-04-07
Maharashtra,Solapur,2014,4,,14.5,1000,2014-04-07
Maharashtra,Nagpur,2014,4,,22.3,500,2014-04-08
Maharashtra,Solapur,2014,4,,7.5,850,2014-04-09
Maharashtra,Jalgaon,2014,4,,0.7,725,2014-04-10
Maharashtra,Solapur,2014,4,,5.5,900,2014-04-10
Maharashtra,Jalgaon,2014,4,,0.7,700,2014-04-11
Maharashtra,Nagpur,2014,4,,13,500,2014-04-11
Maharashtra,Solapur,2014,4,,9,750,2014-04-11
Maharashtra,Jalgaon,2014,4,,1.3,800,2014-04-12
Maharashtra,Solapur,2014,4,,5.5,750,2014-04-12
Maharashtra,Nagpur,2014,4,,3.3,500,2014-04-12
Maharashtra,Nagpur,2014,4,,8.4,500,2014-04-14
Maharashtra,Jalgaon,2014,4,,1,450,2014-04-15
Maharashtra,Nagpur,2014,4,,6.8,500,2014-04-15
Maharashtra,Solapur,2014,4,,10.5,700,2014-04-15
Maharashtra,Karad,2014,4,,3,1500,2014-04-15
Maharashtra,Jalgaon,2014,4,,0.7,400,2014-04-16
Maharashtra,Nagpur,2014,4,,7.2,500,2014-04-16
Maharashtra,Jalgaon,2014,4,,1,450,2014-04-17
Maharashtra,Nagpur,2014,4,,16.1,500,2014-04-17
Maharashtra,Solapur,2014,4,,12.6,800,2014-04-18
Maharashtra,Jalgaon,2014,4,,1.3,500,2014-04-19
Maharashtra,Solapur,2014,4,,5,700,2014-04-19
Maharashtra,Karad,2014,4,,3,1450,2014-04-19
Maharashtra,Jalgaon,2014,4,,0.8,500,2014-04-21
Maharashtra,Pandharpur,2014,4,,15,610,2014-04-21
Maharashtra,Solapur,2014,4,,3.5,800,2014-04-21
Maharashtra,Jalgaon,2014,4,,0.7,500,2014-04-22
Maharashtra,Pandharpur,2014,4,,10,875,2014-04-22
Maharashtra,Karad,2014,4,,3,1250,2014-04-23
Maharashtra,Jalgaon,2014,4,,0.7,450,2014-04-23
Maharashtra,Akluj,2014,4,,58.7,800,2014-04-23
Maharashtra,Pandharpur,2014,4,,10,900,2014-04-23
Maharashtra,Solapur,2014,4,,6.3,800,2014-04-23
Maharashtra,Solapur,2014,4,,3.4,700,2014-04-24
Maharashtra,Pandharpur,2014,4,,15,700,2014-04-24
Maharashtra,Nagpur,2014,4,,7.8,500,2014-04-24
Maharashtra,Solapur,2014,4,,10.6,700,2014-04-25
Maharashtra,Nagpur,2014,4,,7.7,500,2014-04-25
Maharashtra,Jalgaon,2014,4,,2.5,400,2014-04-26
Maharashtra,Karad,2014,4,,3,1350,2014-04-26
Maharashtra,Pandharpur,2014,4,,8,620,2014-04-26
Maharashtra,Nagpur,2014,4,,14.9,500,2014-04-26
Maharashtra,Anajngaon,2014,4,,6,950,2014-04-28
Maharashtra,Nagpur,2014,4,,7.1,500,2014-04-28
Maharashtra,Solapur,2014,4,,7.1,600,2014-04-28
Maharashtra,Pandharpur,2014,4,,10,651,2014-04-28
Maharashtra,Jalgaon,2014,4,,1,400,2014-04-28
Maharashtra,Jalgaon,2014,4,,1.5,400,2014-04-29
Maharashtra,Nagpur,2014,4,,8.7,500,2014-04-29
Maharashtra,Solapur,2014,4,,4.6,700,2014-04-29
Maharashtra,Nagpur,2014,4,,23.5,500,2014-04-30
Maharashtra,Nagpur,2014,5,,12.4,500,2014-05-02
Maharashtra,Solapur,2014,5,,11.6,800,2014-05-02
Maharashtra,Pandharpur,2014,5,,30,600,2014-05-03
Maharashtra,Solapur,2014,5,,8.7,700,2014-05-03
Maharashtra,Jalgaon,2014,5,,1.2,400,2014-05-03
Maharashtra,Anajngaon,2014,5,,6,950,2014-05-05
Maharashtra,Nagpur,2014,5,,6.8,500,2014-05-05
Maharashtra,Pandharpur,2014,5,,30,700,2014-05-05
Maharashtra,Jalgaon,2014,5,,0.7,450,2014-05-05
Maharashtra,Nagpur,2014,5,,14.9,500,2014-05-06
Maharashtra,Solapur,2014,5,,7.2,500,2014-05-06
Maharashtra,Jalgaon,2014,5,,0.8,400,2014-05-06
Maharashtra,Pandharpur,2014,5,,25,700,2014-05-07
Maharashtra,Nagpur,2014,5,,8.9,500,2014-05-07
Maharashtra,Jalgaon,2014,5,,0.7,450,2014-05-08
Maharashtra,Pandharpur,2014,5,,12,700,2014-05-08
Maharashtra,Nagpur,2014,5,,15.2,500,2014-05-09
Maharashtra,Solapur,2014,5,,8.5,500,2014-05-09
Maharashtra,Pandharpur,2014,5,,20,700,2014-05-09
Maharashtra,Nagpur,2014,5,,11.8,500,2014-05-10
Maharashtra,Akluj,2014,5,,31.7,750,2014-05-10
Maharashtra,Pandharpur,2014,5,,40,810,2014-05-10
Maharashtra,Solapur,2014,5,,7.7,500,2014-05-10
Maharashtra,Anajngaon,2014,5,,4.5,950,2014-05-12
Maharashtra,Jalgaon,2014,5,,1.5,375,2014-05-12
Maharashtra,Solapur,2014,5,,4,400,2014-05-12
Maharashtra,Jalgaon,2014,5,,1.7,350,2014-05-13
Maharashtra,Karad,2014,5,,3,1300,2014-05-13
Maharashtra,Karad,2014,5,,3,1200,2014-05-14
Maharashtra,Akluj,2014,5,,28.7,800,2014-05-14
Maharashtra,Jalgaon,2014,5,,1.4,450,2014-05-15
Maharashtra,Solapur,2014,5,,13.5,700,2014-05-15
Maharashtra,Jalgaon,2014,5,,1.3,325,2014-05-16
Maharashtra,Solapur,2014,5,,5.7,600,2014-05-16
Maharashtra,Nagpur,2014,5,,22.2,500,2014-05-17
Maharashtra,Solapur,2014,5,,3.8,800,2014-05-17
Maharashtra,Solapur,2014,5,,2.7,600,2014-05-19
Maharashtra,Nagpur,2014,5,,24.8,500,2014-05-19
Maharashtra,Jalgaon,2014,5,,1.5,425,2014-05-20
Maharashtra,Nagpur,2014,5,,19.8,500,2014-05-20
Maharashtra,Jalgaon,2014,5,,0.8,400,2014-05-21
Maharashtra,Solapur,2014,5,,5.2,800,2014-05-21
Maharashtra,Akluj,2014,5,,66.2,900,2014-05-21
Maharashtra,Nagpur,2014,5,,9.9,500,2014-05-21
Maharashtra,Solapur,2014,5,,6.4,1000,2014-05-22
Maharashtra,Jalgaon,2014,5,,1.3,425,2014-05-23
Maharashtra,Nagpur,2014,5,,19.9,500,2014-05-23
Maharashtra,Pandharpur,2014,5,,24,950,2014-05-24
Maharashtra,Akluj,2014,5,,66.2,750,2014-05-24
Maharashtra,Solapur,2014,5,,8.4,1000,2014-05-24
Maharashtra,Jalgaon,2014,5,,1.8,450,2014-05-24
Maharashtra,Nagpur,2014,5,,13.8,500,2014-05-24
Maharashtra,Anajngaon,2014,5,,7.5,600,2014-05-26
Maharashtra,Nagpur,2014,5,,16.5,500,2014-05-26
Maharashtra,Solapur,2014,5,,9.5,800,2014-05-26
Maharashtra,Jalgaon,2014,5,,0.8,500,2014-05-27
Maharashtra,Nagpur,2014,5,,9.9,500,2014-05-27
Maharashtra,Solapur,2014,5,,7.4,800,2014-05-28
Maharashtra,Nagpur,2014,5,,13.4,500,2014-05-28
Maharashtra,Jalgaon,2014,5,,0.8,425,2014-05-29
Maharashtra,Solapur,2014,5,,9.1,600,2014-05-29
Maharashtra,Nagpur,2014,5,,6.3,500,2014-05-29
Maharashtra,Jalgaon,2014,5,,0.7,400,2014-05-30
Maharashtra,Solapur,2014,5,,5.5,600,2014-05-30
Maharashtra,Nagpur,2014,5,,6.6,500,2014-05-31
Maharashtra,Karad,2014,5,,3,1100,2014-05-31
Maharashtra,Solapur,2014,5,,6.4,500,2014-05-31
Maharashtra,Jalgaon,2014,6,,0.4,525,2014-06-02
Maharashtra,Anajngaon,2014,6,,7.5,600,2014-06-02
Maharashtra,Nagpur,2014,6,,15.6,500,2014-06-02
Maharashtra,Solapur,2014,6,,6.7,500,2014-06-02
Maharashtra,Karad,2014,6,,3.9,1500,2014-06-02
Maharashtra,Solapur,2014,6,,1.8,500,2014-06-03
Maharashtra,Nagpur,2014,6,,11.9,500,2014-06-03
Maharashtra,Karad,2014,6,,5.1,1500,2014-06-03
Maharashtra,Jalgaon,2014,6,,1.5,250,2014-06-04
Maharashtra,Nagpur,2014,6,,15.1,500,2014-06-04
Maharashtra,Nagpur,2014,6,,8.1,500,2014-06-05
Maharashtra,Solapur,2014,6,,4.7,500,2014-06-05
Maharashtra,Solapur,2014,6,,7.7,500,2014-06-06
Maharashtra,Jalgaon,2014,6,,2,275,2014-06-06
Maharashtra,Nagpur,2014,6,,20,500,2014-06-06
Maharashtra,Jalgaon,2014,6,,1.6,300,2014-06-07
Maharashtra,Nagpur,2014,6,,16.5,500,2014-06-07
Maharashtra,Solapur,2014,6,,2.1,500,2014-06-07
Maharashtra,Anajngaon,2014,6,,6,600,2014-06-09
Maharashtra,Karad,2014,6,,0.6,1300,2014-06-09
Maharashtra,Nagpur,2014,6,,9.2,500,2014-06-09
Maharashtra,Solapur,2014,6,,0.9,500,2014-06-09
Maharashtra,Jalgaon,2014,6,,0.7,150,2014-06-10
Maharashtra,Solapur,2014,6,,10.4,400,2014-06-10
Maharashtra,Nagpur,2014,6,,12.2,500,2014-06-10
Maharashtra,Pandharpur,2014,6,,10,625,2014-06-10
Maharashtra,Karad,2014,6,,0.6,1300,2014-06-10
Maharashtra,Nagpur,2014,6,,12.6,500,2014-06-11
Maharashtra,Karad,2014,6,,0.3,1400,2014-06-11
Maharashtra,Akluj,2014,6,,56.2,550,2014-06-11
Maharashtra,Jalgaon,2014,6,,1.5,200,2014-06-11
Maharashtra,Pandharpur,2014,6,,15,600,2014-06-11
Maharashtra,Nagpur,2014,6,,17.1,500,2014-06-12
Maharashtra,Jalgaon,2014,6,,1,200,2014-06-12
Maharashtra,Nagpur,2014,6,,11.7,500,2014-06-13
Maharashtra,Solapur,2014,6,,8.8,600,2014-06-13
Maharashtra,Jalgaon,2014,6,,1.2,250,2014-06-13
Maharashtra,Akluj,2014,6,,42.7,700,2014-06-14
Maharashtra,Karad,2014,6,,4.2,1000,2014-06-14
Maharashtra,Nagpur,2014,6,,18.5,500,2014-06-14
Maharashtra,Anajngaon,2014,6,,3.6,850,2014-06-16
Maharashtra,Nagpur,2014,6,,25.4,500,2014-06-16
Maharashtra,Solapur,2014,6,,5.4,500,2014-06-16
Maharashtra,Pandharpur,2014,6,,15,900,2014-06-16
Maharashtra,Jalgaon,2014,6,,3.5,250,2014-06-17
Maharashtra,Nagpur,2014,6,,29,500,2014-06-17
Maharashtra,Pandharpur,2014,6,,10,850,2014-06-17
Maharashtra,Solapur,2014,6,,4.7,600,2014-06-18
Maharashtra,Nagpur,2014,6,,18.4,500,2014-06-18
Maharashtra,Pandharpur,2014,6,,25,1100,2014-06-18
Maharashtra,Jalgaon,2014,6,,1.7,250,2014-06-18
Maharashtra,Akluj,2014,6,,55.4,900,2014-06-18
Maharashtra,Jalgaon,2014,6,,2,250,2014-06-19
Maharashtra,Nagpur,2014,6,,8.4,500,2014-06-19
Maharashtra,Solapur,2014,6,,8,500,2014-06-19
Maharashtra,Nagpur,2014,6,,39.1,500,2014-06-20
Maharashtra,Jalgaon,2014,6,,1.3,300,2014-06-20
Maharashtra,Pandharpur,2014,6,,10,950,2014-06-20
Maharashtra,Jalgaon,2014,6,,1.2,300,2014-06-21
Maharashtra,Pandharpur,2014,6,,6,1025,2014-06-21
Maharashtra,Nagpur,2014,6,,16.7,500,2014-06-21
Maharashtra,Akluj,2014,6,,44.2,750,2014-06-21
Maharashtra,Anajngaon,2014,6,,4.5,850,2014-06-23
Maharashtra,Nagpur,2014,6,,13,500,2014-06-23
Maharashtra,Karad,2014,6,,3,1400,2014-06-23
Maharashtra,Solapur,2014,6,,15,600,2014-06-23
Maharashtra,Pandharpur,2014,6,,15,900,2014-06-23
Maharashtra,Jalgaon,2014,6,,0.8,300,2014-06-23
Maharashtra,Solapur,2014,6,,8.2,500,2014-06-24
Maharashtra,Nagpur,2014,6,,22.9,500,2014-06-24
Maharashtra,Jalgaon,2014,6,,0.8,300,2014-06-25
Maharashtra,Karad,2014,6,,3,1250,2014-06-25
Maharashtra,Akluj,2014,6,,26.7,1000,2014-06-25
Maharashtra,Pandharpur,2014,6,,10,1000,2014-06-25
Maharashtra,Nagpur,2014,6,,5.3,500,2014-06-25
Maharashtra,Jalgaon,2014,6,,1.2,325,2014-06-26
Maharashtra,Nagpur,2014,6,,9.7,500,2014-06-26
Maharashtra,Pandharpur,2014,6,,7,1050,2014-06-26
Maharashtra,Pandharpur,2014,6,,10,1001,2014-06-27
Maharashtra,Nagpur,2014,6,,10.4,500,2014-06-27
Maharashtra,Jalana,2014,6,,2.5,385,2014-06-28
Maharashtra,Pandharpur,2014,6,,10,962,2014-06-28
Maharashtra,Nagpur,2014,6,,18,500,2014-06-28
Maharashtra,Akluj,2014,6,,20.2,1200,2014-06-28
Maharashtra,Anajngaon,2014,6,,10.5,800,2014-06-30
Maharashtra,Pandharpur,2014,6,,15,1050,2014-06-30
